#NUMBER OF AGES=1 MAGS=10
#----------------------------------------------------       
#MIX-LEN  Y      Z          Zeff        [Fe/H] [a/Fe]
# 1.9380  0.3300 1.5308E-03 1.5308E-03  -1.00   0.00
#----------------------------------------------------       
#**PHOTOMETRIC SYSTEM**: Bessell UBV(RI)c + 2MASS JHKs + Kepler (Vega)
#AGE= 3.000 EEPS=272
#EEP   M/Mo    LogTeff  LogG   LogL/Lo U       B       V       R       I       J       H       Ks      Kp      D51     
 157  1.047554  3.8922  3.9791  1.0013  2.4433  2.4881  2.2671  2.1448  2.0246  1.8482  1.7697  1.7520  2.1811  2.2921
 158  1.048707  3.8893  3.9592  1.0101  2.4240  2.4708  2.2447  2.1177  1.9923  1.8103  1.7267  1.7089  2.1558  2.2716
 159  1.049804  3.8861  3.9379  1.0188  2.4053  2.4550  2.2230  2.0907  1.9593  1.7708  1.6815  1.6636  2.1308  2.2521
 160  1.050844  3.8824  3.9152  1.0272  2.3878  2.4409  2.2022  2.0637  1.9256  1.7299  1.6338  1.6158  2.1062  2.2337
 161  1.051825  3.8783  3.8910  1.0354  2.3718  2.4285  2.1825  2.0372  1.8917  1.6875  1.5840  1.5658  2.0823  2.2167
 162  1.052447  3.8753  3.8740  1.0407  2.3620  2.4213  2.1699  2.0198  1.8688  1.6585  1.5495  1.5311  2.0667  2.2062
 163  1.053060  3.8720  3.8557  1.0461  2.3528  2.4150  2.1577  2.0021  1.8450  1.6278  1.5125  1.4940  2.0509  2.1962
 164  1.053663  3.8683  3.8360  1.0514  2.3440  2.4100  2.1457  1.9840  1.8202  1.5953  1.4730  1.4544  2.0351  2.1868
 165  1.054255  3.8643  3.8146  1.0567  2.3354  2.4066  2.1340  1.9653  1.7941  1.5606  1.4301  1.4113  2.0190  2.1781
 166  1.054834  3.8599  3.7923  1.0620  2.3276  2.4044  2.1228  1.9467  1.7675  1.5250  1.3856  1.3667  2.0031  2.1701
 167  1.055401  3.8552  3.7683  1.0671  2.3213  2.4039  2.1124  1.9281  1.7402  1.4874  1.3384  1.3192  1.9874  2.1631
 168  1.055957  3.8501  3.7430  1.0722  2.3167  2.4050  2.1027  1.9097  1.7126  1.4486  1.2890  1.2697  1.9722  2.1573
 169  1.056503  3.8447  3.7170  1.0772  2.3133  2.4073  2.0936  1.8917  1.6850  1.4092  1.2386  1.2190  1.9573  2.1523
